drawer z=0
  x=0.00 y=0.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=93.75 y=0.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=187.50 y=0.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=281.25 y=0.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=0.00 y=35.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=93.75 y=35.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=187.50 y=35.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=281.25 y=35.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=0.00 y=70.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=93.75 y=70.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=187.50 y=70.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=281.25 y=70.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=0.00 y=105.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=93.75 y=105.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=187.50 y=105.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=281.25 y=105.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=0.00 y=140.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=93.75 y=140.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=187.50 y=140.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=281.25 y=140.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=0.00 y=175.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=93.75 y=175.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=187.50 y=175.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=281.25 y=175.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=0.00 y=210.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=93.75 y=210.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=187.50 y=210.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=281.25 y=210.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=0.00 y=245.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=93.75 y=245.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=187.50 y=245.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=281.25 y=245.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=0.00 y=280.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=93.75 y=280.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=187.50 y=280.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=281.25 y=280.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=0.00 y=315.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=93.75 y=315.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=187.50 y=315.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=281.25 y=315.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=0.00 y=350.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=93.75 y=350.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=187.50 y=350.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=281.25 y=350.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=0.00 y=385.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=93.75 y=385.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=187.50 y=385.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=281.25 y=385.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=0.00 y=420.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=93.75 y=420.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=187.50 y=420.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=281.25 y=420.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=0.00 y=455.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=93.75 y=455.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=187.50 y=455.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=281.25 y=455.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=0.00 y=490.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=93.75 y=490.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=187.50 y=490.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=281.25 y=490.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=0.00 y=525.00 AbsoluteRectFrame[w=90.75 h=22.00]
  x=93.75 y=525.00 AbsoluteRectFrame[w=90.75 h=22.00]
  x=187.50 y=525.00 AbsoluteRectFrame[w=90.75 h=22.00]
  x=281.25 y=525.00 AbsoluteRectFrame[w=90.75 h=22.00]
  x=4.00 y=4.00 Text["Item" asc=8.33 desc=3.67]
  x=22.75 y=4.00 Text["0057" asc=8.33 desc=3.67]
  x=4.00 y=16.00 Text["range" asc=8.33 desc=3.67]
  x=26.24 y=16.00 Text["retention" asc=8.33 desc=3.67]
  x=97.75 y=4.00 Text["Item" asc=8.33 desc=3.67]
  x=116.50 y=4.00 Text["0058" asc=8.33 desc=3.67]
  x=97.75 y=16.00 Text["range" asc=8.33 desc=3.67]
  x=119.99 y=16.00 Text["retention" asc=8.33 desc=3.67]
  x=191.50 y=4.00 Text["Item" asc=8.33 desc=3.67]
  x=210.25 y=4.00 Text["0059" asc=8.33 desc=3.67]
  x=191.50 y=16.00 Text["range" asc=8.33 desc=3.67]
  x=213.74 y=16.00 Text["retention" asc=8.33 desc=3.67]
  x=285.25 y=4.00 Text["Item" asc=8.33 desc=3.67]
  x=304.00 y=4.00 Text["0060" asc=8.33 desc=3.67]
  x=285.25 y=16.00 Text["range" asc=8.33 desc=3.67]
  x=307.49 y=16.00 Text["retention" asc=8.33 desc=3.67]
  x=4.00 y=39.00 Text["Item" asc=8.33 desc=3.67]
  x=22.75 y=39.00 Text["0061" asc=8.33 desc=3.67]
  x=4.00 y=51.00 Text["range" asc=8.33 desc=3.67]
  x=26.24 y=51.00 Text["retention" asc=8.33 desc=3.67]
  x=97.75 y=39.00 Text["Item" asc=8.33 desc=3.67]
  x=116.50 y=39.00 Text["0062" asc=8.33 desc=3.67]
  x=97.75 y=51.00 Text["range" asc=8.33 desc=3.67]
  x=119.99 y=51.00 Text["retention" asc=8.33 desc=3.67]
  x=191.50 y=39.00 Text["Item" asc=8.33 desc=3.67]
  x=210.25 y=39.00 Text["0063" asc=8.33 desc=3.67]
  x=191.50 y=51.00 Text["range" asc=8.33 desc=3.67]
  x=213.74 y=51.00 Text["retention" asc=8.33 desc=3.67]
  x=285.25 y=39.00 Text["Item" asc=8.33 desc=3.67]
  x=304.00 y=39.00 Text["0064" asc=8.33 desc=3.67]
  x=285.25 y=51.00 Text["range" asc=8.33 desc=3.67]
  x=307.49 y=51.00 Text["retention" asc=8.33 desc=3.67]
  x=4.00 y=74.00 Text["Item" asc=8.33 desc=3.67]
  x=22.75 y=74.00 Text["0065" asc=8.33 desc=3.67]
  x=4.00 y=86.00 Text["range" asc=8.33 desc=3.67]
  x=26.24 y=86.00 Text["retention" asc=8.33 desc=3.67]
  x=97.75 y=74.00 Text["Item" asc=8.33 desc=3.67]
  x=116.50 y=74.00 Text["0066" asc=8.33 desc=3.67]
  x=97.75 y=86.00 Text["range" asc=8.33 desc=3.67]
  x=119.99 y=86.00 Text["retention" asc=8.33 desc=3.67]
  x=191.50 y=74.00 Text["Item" asc=8.33 desc=3.67]
  x=210.25 y=74.00 Text["0067" asc=8.33 desc=3.67]
  x=191.50 y=86.00 Text["range" asc=8.33 desc=3.67]
  x=213.74 y=86.00 Text["retention" asc=8.33 desc=3.67]
  x=285.25 y=74.00 Text["Item" asc=8.33 desc=3.67]
  x=304.00 y=74.00 Text["0068" asc=8.33 desc=3.67]
  x=285.25 y=86.00 Text["range" asc=8.33 desc=3.67]
  x=307.49 y=86.00 Text["retention" asc=8.33 desc=3.67]
  x=4.00 y=109.00 Text["Item" asc=8.33 desc=3.67]
  x=22.75 y=109.00 Text["0069" asc=8.33 desc=3.67]
  x=4.00 y=121.00 Text["range" asc=8.33 desc=3.67]
  x=26.24 y=121.00 Text["retention" asc=8.33 desc=3.67]
  x=97.75 y=109.00 Text["Item" asc=8.33 desc=3.67]
  x=116.50 y=109.00 Text["0070" asc=8.33 desc=3.67]
  x=97.75 y=121.00 Text["range" asc=8.33 desc=3.67]
  x=119.99 y=121.00 Text["retention" asc=8.33 desc=3.67]
  x=191.50 y=109.00 Text["Item" asc=8.33 desc=3.67]
  x=210.25 y=109.00 Text["0071" asc=8.33 desc=3.67]
  x=191.50 y=121.00 Text["range" asc=8.33 desc=3.67]
  x=213.74 y=121.00 Text["retention" asc=8.33 desc=3.67]
  x=285.25 y=109.00 Text["Item" asc=8.33 desc=3.67]
  x=304.00 y=109.00 Text["0072" asc=8.33 desc=3.67]
  x=285.25 y=121.00 Text["range" asc=8.33 desc=3.67]
  x=307.49 y=121.00 Text["retention" asc=8.33 desc=3.67]
  x=4.00 y=144.00 Text["Item" asc=8.33 desc=3.67]
  x=22.75 y=144.00 Text["0073" asc=8.33 desc=3.67]
  x=4.00 y=156.00 Text["range" asc=8.33 desc=3.67]
  x=26.24 y=156.00 Text["retention" asc=8.33 desc=3.67]
  x=97.75 y=144.00 Text["Item" asc=8.33 desc=3.67]
  x=116.50 y=144.00 Text["0074" asc=8.33 desc=3.67]
  x=97.75 y=156.00 Text["range" asc=8.33 desc=3.67]
  x=119.99 y=156.00 Text["retention" asc=8.33 desc=3.67]
