drawer z=0
  x=0.00 y=0.00 AbsoluteRectFrame[w=90.75 h=28.00]
  x=93.75 y=0.00 AbsoluteRectFrame[w=90.75 h=28.00]
  x=187.50 y=0.00 AbsoluteRectFrame[w=90.75 h=28.00]
  x=281.25 y=0.00 AbsoluteRectFrame[w=90.75 h=28.00]
  x=0.00 y=32.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=93.75 y=32.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=187.50 y=32.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=281.25 y=32.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=0.00 y=67.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=93.75 y=67.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=187.50 y=67.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=281.25 y=67.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=0.00 y=102.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=93.75 y=102.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=187.50 y=102.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=281.25 y=102.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=0.00 y=137.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=93.75 y=137.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=187.50 y=137.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=281.25 y=137.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=0.00 y=172.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=93.75 y=172.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=187.50 y=172.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=281.25 y=172.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=0.00 y=207.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=93.75 y=207.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=187.50 y=207.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=281.25 y=207.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=0.00 y=242.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=93.75 y=242.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=187.50 y=242.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=281.25 y=242.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=0.00 y=277.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=93.75 y=277.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=187.50 y=277.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=281.25 y=277.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=0.00 y=312.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=93.75 y=312.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=187.50 y=312.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=281.25 y=312.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=0.00 y=347.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=93.75 y=347.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=187.50 y=347.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=281.25 y=347.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=0.00 y=382.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=93.75 y=382.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=187.50 y=382.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=281.25 y=382.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=0.00 y=417.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=93.75 y=417.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=187.50 y=417.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=281.25 y=417.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=0.00 y=452.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=93.75 y=452.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=187.50 y=452.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=281.25 y=452.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=0.00 y=487.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=93.75 y=487.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=187.50 y=487.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=281.25 y=487.00 AbsoluteRectFrame[w=90.75 h=32.00]
  x=0.00 y=522.00 AbsoluteRectFrame[w=90.75 h=25.00]
  x=93.75 y=522.00 AbsoluteRectFrame[w=90.75 h=25.00]
  x=187.50 y=522.00 AbsoluteRectFrame[w=90.75 h=25.00]
  x=281.25 y=522.00 AbsoluteRectFrame[w=90.75 h=25.00]
  x=4.00 y=0.00 Text["Item" asc=8.33 desc=3.67]
  x=22.75 y=0.00 Text["2785" asc=8.33 desc=3.67]
  x=4.00 y=12.00 Text["range" asc=8.33 desc=3.67]
  x=26.24 y=12.00 Text["retention" asc=8.33 desc=3.67]
  x=97.75 y=0.00 Text["Item" asc=8.33 desc=3.67]
  x=116.50 y=0.00 Text["2786" asc=8.33 desc=3.67]
  x=97.75 y=12.00 Text["range" asc=8.33 desc=3.67]
  x=119.99 y=12.00 Text["retention" asc=8.33 desc=3.67]
  x=191.50 y=0.00 Text["Item" asc=8.33 desc=3.67]
  x=210.25 y=0.00 Text["2787" asc=8.33 desc=3.67]
  x=191.50 y=12.00 Text["range" asc=8.33 desc=3.67]
  x=213.74 y=12.00 Text["retention" asc=8.33 desc=3.67]
  x=285.25 y=0.00 Text["Item" asc=8.33 desc=3.67]
  x=304.00 y=0.00 Text["2788" asc=8.33 desc=3.67]
  x=285.25 y=12.00 Text["range" asc=8.33 desc=3.67]
  x=307.49 y=12.00 Text["retention" asc=8.33 desc=3.67]
  x=4.00 y=36.00 Text["Item" asc=8.33 desc=3.67]
  x=22.75 y=36.00 Text["2789" asc=8.33 desc=3.67]
  x=4.00 y=48.00 Text["range" asc=8.33 desc=3.67]
  x=26.24 y=48.00 Text["retention" asc=8.33 desc=3.67]
  x=97.75 y=36.00 Text["Item" asc=8.33 desc=3.67]
  x=116.50 y=36.00 Text["2790" asc=8.33 desc=3.67]
  x=97.75 y=48.00 Text["range" asc=8.33 desc=3.67]
  x=119.99 y=48.00 Text["retention" asc=8.33 desc=3.67]
  x=191.50 y=36.00 Text["Item" asc=8.33 desc=3.67]
  x=210.25 y=36.00 Text["2791" asc=8.33 desc=3.67]
  x=191.50 y=48.00 Text["range" asc=8.33 desc=3.67]
  x=213.74 y=48.00 Text["retention" asc=8.33 desc=3.67]
  x=285.25 y=36.00 Text["Item" asc=8.33 desc=3.67]
  x=304.00 y=36.00 Text["2792" asc=8.33 desc=3.67]
  x=285.25 y=48.00 Text["range" asc=8.33 desc=3.67]
  x=307.49 y=48.00 Text["retention" asc=8.33 desc=3.67]
  x=4.00 y=71.00 Text["Item" asc=8.33 desc=3.67]
  x=22.75 y=71.00 Text["2793" asc=8.33 desc=3.67]
  x=4.00 y=83.00 Text["range" asc=8.33 desc=3.67]
  x=26.24 y=83.00 Text["retention" asc=8.33 desc=3.67]
  x=97.75 y=71.00 Text["Item" asc=8.33 desc=3.67]
  x=116.50 y=71.00 Text["2794" asc=8.33 desc=3.67]
  x=97.75 y=83.00 Text["range" asc=8.33 desc=3.67]
  x=119.99 y=83.00 Text["retention" asc=8.33 desc=3.67]
  x=191.50 y=71.00 Text["Item" asc=8.33 desc=3.67]
  x=210.25 y=71.00 Text["2795" asc=8.33 desc=3.67]
  x=191.50 y=83.00 Text["range" asc=8.33 desc=3.67]
  x=213.74 y=83.00 Text["retention" asc=8.33 desc=3.67]
  x=285.25 y=71.00 Text["Item" asc=8.33 desc=3.67]
  x=304.00 y=71.00 Text["2796" asc=8.33 desc=3.67]
  x=285.25 y=83.00 Text["range" asc=8.33 desc=3.67]
  x=307.49 y=83.00 Text["retention" asc=8.33 desc=3.67]
  x=4.00 y=106.00 Text["Item" asc=8.33 desc=3.67]
  x=22.75 y=106.00 Text["2797" asc=8.33 desc=3.67]
  x=4.00 y=118.00 Text["range" asc=8.33 desc=3.67]
  x=26.24 y=118.00 Text["retention" asc=8.33 desc=3.67]
  x=97.75 y=106.00 Text["Item" asc=8.33 desc=3.67]
  x=116.50 y=106.00 Text["2798" asc=8.33 desc=3.67]
  x=97.75 y=118.00 Text["range" asc=8.33 desc=3.67]
  x=119.99 y=118.00 Text["retention" asc=8.33 desc=3.67]
  x=191.50 y=106.00 Text["Item" asc=8.33 desc=3.67]
  x=210.25 y=106.00 Text["2799" asc=8.33 desc=3.67]
  x=191.50 y=118.00 Text["range" asc=8.33 desc=3.67]
  x=213.74 y=118.00 Text["retention" asc=8.33 desc=3.67]
  x=285.25 y=106.00 Text["Item" asc=8.33 desc=3.67]
  x=304.00 y=106.00 Text["2800" asc=8.33 desc=3.67]
  x=285.25 y=118.00 Text["range" asc=8.33 desc=3.67]
  x=307.49 y=118.00 Text["retention" asc=8.33 desc=3.67]
  x=4.00 y=141.00 Text["Item" asc=8.33 desc=3.67]
  x=22.75 y=141.00 Text["2801" asc=8.33 desc=3.67]
  x=4.00 y=153.00 Text["range" asc=8.33 desc=3.67]
  x=26.24 y=153.00 Text["retention" asc=8.33 desc=3.67]
  x=97.75 y=141.00 Text["Item" asc=8.33 desc=3.67]
  x=116.50 y=141.00 Text["2802" asc=8.33 desc=3.67]
  x=97.75 y=153.00 Text["range" asc=8.33 desc=3.67]
  x=119.99 y=153.00 Text["retention" asc=8.33 desc=3.67]
